feature,importance
reg_speed_median,0.0
reg_speed_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_count,0.0
sac_speed_Target_to_Neg_Target_to_Neg_min,0.0
sac_speed_Target_to_Neg_Target_to_Neg_max,0.0
sac_speed_Target_to_Neg_Target_to_Neg_mean,0.0
sac_speed_Target_to_Neg_Target_to_Neg_median,0.0
sac_speed_Target_to_Neg_Target_to_Neg_std,0.0
reg_length_max,0.0
reg_length_mean,0.0
fix_duration_AOI_FD_Target_median,0.0
fix_duration_AOI_FD_Target_std,0.0
fix_duration_AOI_FD_Target_kurtosis,0.0
fix_duration_AOI_FD_Target_skew,0.0
fix_duration_AOI_FD_Target_sum,0.0
fix_duration_AOI_FD_Target_count,0.0
fix_duration_AOI_FD_Neg3_first,0.0
fix_duration_AOI_FD_Neg3_min,0.0
fix_duration_AOI_FD_Pos1_std,0.0
fix_duration_AOI_FD_Pos1_kurtosis,0.0
fix_duration_AOI_FD_Pos1_skew,0.0
fix_duration_AOI_FD_Pos1_count,0.0
fix_duration_AOI_FD_Target_first,0.0
fix_duration_AOI_FD_Target_min,0.0
fix_duration_AOI_FD_Target_max,0.0
fix_duration_AOI_FD_Target_mean,0.0
fix_duration_AOI_FD_Neg2_mean,0.0
fix_duration_AOI_FD_Neg2_median,0.0
fix_duration_AOI_FD_Neg2_std,0.0
fix_duration_AOI_FD_Neg2_kurtosis,0.0
fix_duration_AOI_FD_Neg2_skew,0.0
fix_duration_AOI_FD_Neg2_sum,0.0
fix_duration_AOI_FD_Neg2_count,0.0
fix_duration_AOI_FD_Pos1_max,0.0
fix_duration_AOI_FD_None_mean,0.0
fix_duration_AOI_FD_None_median,0.0
fix_duration_AOI_FD_None_std,0.0
fix_duration_AOI_FD_None_kurtosis,0.0
fix_duration_AOI_FD_None_skew,0.0
fix_duration_AOI_FD_Neg2_first,0.0
fix_duration_AOI_FD_Neg2_min,0.0
fix_duration_AOI_FD_Neg2_max,0.0
fix_duration_AOI_FD_Pos3_kurtosis,0.0
fix_duration_AOI_FD_Pos3_skew,0.0
