feature,importance
lam_cityblock_length_1_rho_0.1,0.0
corm_cityblock_length_1_rho_0.1,0.0
rec_metric_cityblock_length_2_rho_0.1,0.0
corm_euclidean_length_1_rho_250,0.0
det_euclidean_length_1_rho_500,0.0
lam_euclidean_length_1_rho_500,0.0
corm_euclidean_length_1_rho_500,0.0
rec_metric_euclidean_length_2_rho_5,0.0
det_euclidean_length_2_rho_5,0.0
lam_euclidean_length_2_rho_5,0.0
fix_duration_AOI_FD_Target_count,0.0
