feature,importance
sac_length_AOI_aggregated_Target_min,0.0020550594
det_euclidean_length_1_rho_50,0.002053576
lam_euclidean_length_2_rho_25,0.0020468475
reg_speed_std,0.0020425878
reg_length_median,0.002036388
fix_duration_AOI_FD_Pos1_max,0.0020358504
fix_duration_std,0.0020323044
fix_duration_first,0.0020315156
fuzzy_m_2_r_200,0.00202306
sample_entropy_m=4_r=200,0.002022261
sac_speed_min,0.0020205162
fix_duration_AOI_FD_Neg1_kurtosis,0.0020202093
fix_duration_max,0.0020177965
fix_duration_AOI_FD_None_sum,0.0020159741
sac_length_from_Target_to_Neg_from_Target_to_Neg_max,0.0020120202
lyapunov_exponent_m_2_tau_1_T_1,0.0020107387
imf0_mean,0.0020091725
reg_length_kurtosis,0.002008604
lyapunov_exponent_m_4_tau_2_T_2,0.002006296
hurst_exponent.2,0.0020000702
fractal_dim_m_2_tau_2,0.001997204
lam_euclidean_length_1_rho_250,0.0019971798
det_euclidean_length_1_rho_250,0.0019966299
fix_duration_sum,0.0019966054
corr_dim_m_2_tau_2_r_400,0.0019908121
lyapunov_exponent_m_3_tau_2_T_4,0.0019891732
sac_length_from_Target_to_Neg_from_Target_to_Neg_min,0.0019822198
fix_duration_AOI_FD_Neg1_count,0.0019820614
corm_euclidean_length_1_rho_250,0.0019809678
sac_length_AOI_aggregated_Neg_sum,0.001980845
reg_speed_median,0.0019803392
sac_angle_between_skew,0.0019799669
corr_dim_m_2_tau_2_r_200,0.001973354
corr_dim_m_4_tau_1_r_50,0.0019715386
lyapunov_exponent_m_4_tau_1_T_2,0.001971294
fix_duration_AOI_FD_Neg3_first,0.0019710478
corr_dim_m_3_tau_1_r_400,0.0019644767
rec_metric_euclidean_length_2_rho_250,0.001960531
reg_mask_mean,0.0019488828
rec_metric_cityblock_length_1_rho_0.1,0.0019459649
sample_entropy_m=2_r=50,0.0019427151
corr_dim_m_2_tau_1_r_400,0.0019384946
gridded_entropy_grid_size_5,0.0019247107
rec_metric_euclidean_length_1_rho_25,0.0019242731
fix_duration_AOI_FD_None_median,0.0019211555
sac_length_from_Neg_to_Target_from_Neg_to_Target_max,0.0019197578
fix_duration_AOI_aggregated_Target_min,0.0019105591
sac_length_min,0.0019088777
fix_duration_AOI_FD_None_mean,0.0019047455
lam_euclidean_length_2_rho_5,0.0019045286
fix_duration_skew,0.001903603
det_euclidean_length_2_rho_250,0.00189491
sac_length_median,0.0018923172
lam_euclidean_length_3_rho_50,0.0018902146
sample_entropy_m=4_r=100,0.0018884415
lam_euclidean_length_3_rho_250,0.001887851
fix_duration_AOI_aggregated_None_min,0.0018856564
sac_speed_max,0.0018837749
fuzzy_m_3_r_400,0.0018835531
rec_metric_euclidean_length_2_rho_50,0.0018808284
reg_speed_max,0.0018789194
reg_length_min,0.0018752877
sac_angle_to_x_min,0.0018726012
gridded_entropy_grid_size_3,0.0018719157
sac_angle_to_x_kurtosis,0.0018704688
sac_angle_to_x_median,0.0018601709
sac_speed_from_Target_to_Neg_from_Target_to_Neg_min,0.0018594674
fix_duration_AOI_FD_Pos1_kurtosis,0.001855585
sac_angle_between_std,0.0018548383
