feature,importance
fix_duration_AOI_FD_Neg2_count,0.0
fix_duration_AOI_FD_Pos1_first,0.0
fix_duration_AOI_FD_Pos1_min,0.0
fix_duration_AOI_FD_Pos1_std,0.0
fix_duration_AOI_FD_Pos1_kurtosis,0.0
fix_duration_AOI_FD_Pos1_skew,0.0
fix_duration_AOI_FD_Pos1_sum,0.0
fix_duration_AOI_FD_Pos1_count,0.0
fix_duration_AOI_FD_Target_first,0.0
fix_duration_AOI_FD_Target_min,0.0
fix_duration_AOI_FD_Target_max,0.0
fix_duration_AOI_FD_Target_mean,0.0
fix_duration_AOI_FD_Target_median,0.0
fix_duration_AOI_FD_Target_std,0.0
fix_duration_AOI_FD_Target_kurtosis,0.0
fix_duration_AOI_FD_Target_skew,0.0
fix_duration_AOI_FD_Target_sum,0.0
fix_duration_AOI_FD_Target_count,0.0
fix_duration_AOI_FD_Neg3_first,0.0
fix_duration_AOI_FD_Neg3_min,0.0
fix_duration_AOI_FD_Neg3_max,0.0
fix_duration_AOI_FD_Neg3_mean,0.0
fix_duration_AOI_FD_Neg3_median,0.0
fix_duration_AOI_FD_Neg3_std,0.0
fix_duration_AOI_FD_Neg3_kurtosis,0.0
fix_duration_AOI_FD_Neg3_skew,0.0
fix_duration_AOI_FD_Neg3_sum,0.0
fix_duration_AOI_FD_Neg3_count,0.0
fix_duration_AOI_FD_Pos2_first,0.0
fix_duration_AOI_FD_Pos2_min,0.0
fix_duration_AOI_FD_Pos2_max,0.0
fix_duration_AOI_FD_Pos2_mean,0.0
fix_duration_AOI_FD_Pos2_median,0.0
fix_duration_AOI_FD_Pos2_std,0.0
fix_duration_AOI_FD_Pos2_kurtosis,0.0
fix_duration_AOI_FD_Pos2_skew,0.0
fix_duration_AOI_FD_Pos2_sum,0.0
fix_duration_AOI_FD_Pos2_count,0.0
fix_duration_AOI_FD_Pos3_first,0.0
fix_duration_AOI_FD_Pos3_min,0.0
fix_duration_AOI_FD_Pos3_max,0.0
fix_duration_AOI_FD_Pos3_mean,0.0
fix_duration_AOI_FD_Pos3_median,0.0
fix_duration_AOI_FD_Pos3_std,0.0
fix_duration_AOI_FD_Pos3_kurtosis,0.0
fix_duration_AOI_FD_Pos3_skew,0.0
fix_duration_AOI_FD_Pos3_sum,0.0
fix_duration_AOI_FD_Pos3_count,0.0
fix_duration_AOI_aggregated_Neg_first,0.0
fix_duration_AOI_aggregated_Neg_min,0.0
fix_duration_AOI_aggregated_Neg_max,0.0
fix_duration_AOI_aggregated_Neg_mean,0.0
fix_duration_AOI_aggregated_Neg_median,0.0
fix_duration_AOI_aggregated_Neg_std,0.0
fix_duration_AOI_aggregated_Neg_kurtosis,0.0
fix_duration_AOI_aggregated_Neg_skew,0.0
fix_duration_AOI_aggregated_Neg_sum,0.0
fix_duration_AOI_aggregated_Neg_count,0.0
fix_duration_AOI_aggregated_None_first,0.0
sac_speed_kurtosis,0.0
fix_duration_AOI_aggregated_None_max,0.0
fix_duration_AOI_aggregated_None_mean,0.0
fix_duration_AOI_aggregated_None_median,0.0
fix_duration_AOI_aggregated_None_std,0.0
sac_speed_skew,0.0
rec_metric_euclidean_length_2_rho_25,0.0
fix_duration_AOI_aggregated_None_sum,0.0
fix_duration_AOI_aggregated_None_count,0.0
fix_duration_AOI_aggregated_Pos_first,0.0
fix_duration_AOI_aggregated_Pos_min,0.0
fix_duration_AOI_aggregated_Pos_max,0.0
rec_metric_euclidean_length_3_rho_500,0.0
rec_metric_euclidean_length_3_rho_50,0.0
sac_length_AOI_aggregated_Neg_min,0.0
fix_duration_AOI_aggregated_Pos_kurtosis,0.0
fix_duration_AOI_aggregated_Pos_skew,0.0
fix_duration_AOI_aggregated_Pos_sum,0.0
fix_duration_AOI_aggregated_Pos_count,0.0
fix_duration_AOI_aggregated_Target_first,0.0
fix_duration_AOI_aggregated_Target_min,0.0
fix_duration_AOI_aggregated_Target_max,0.0
fix_duration_AOI_aggregated_Target_mean,0.0
fix_duration_AOI_aggregated_Target_median,0.0
fix_duration_AOI_aggregated_Target_std,0.0
fix_duration_AOI_aggregated_Target_kurtosis,0.0
fix_duration_AOI_aggregated_Target_skew,0.0
fix_duration_AOI_aggregated_Target_sum,0.0
fix_duration_AOI_aggregated_Target_count,0.0
imf0_energy,0.0
fuzzy_m_2_r_400,0.0
fuzzy_m_2_r_800,0.0
fuzzy_m_3_r_200,0.0
sac_length_min,0.0
fuzzy_m_3_r_800,0.0
fuzzy_m_4_r_200,0.0
sac_length_max,0.0
fuzzy_m_4_r_800,0.0
sac_length_mean,0.0
phase_entropy_m_2_tau_2,0.0
phase_entropy_m_3_tau_1,0.0
phase_entropy_m_3_tau_2,0.0
phase_entropy_m_4_tau_1,0.0
phase_entropy_m_4_tau_2,0.0
sac_length_std,0.0
det_euclidean_length_1_rho_500,0.0
gridded_entropy_grid_size_4,0.0
gridded_entropy_grid_size_5,0.0
incremental_entropy,0.0
spectral_entropy,0.0
hurst_exponent,0.0
hurst_exponent.1,0.0
lam_euclidean_length_1_rho_500,0.0
hurst_exponent.3,0.0
hurst_exponent.4,0.0
hurst_exponent.5,0.0
hurst_exponent.6,0.0
hurst_exponent.7,0.0
hurst_exponent.8,0.0
hurst_exponent.9,0.0
hurst_exponent.10,0.0
hurst_exponent.11,0.0
hurst_exponent.12,0.0
hurst_exponent.13,0.0
hurst_exponent.14,0.0
hurst_exponent.15,0.0
rec_metric_euclidean_length_2_rho_5,0.0
det_euclidean_length_2_rho_5,0.0
sample_entropy_m=2_r=200,0.0
sample_entropy_m=2_r=400,0.0
sample_entropy_m=2_r=800,0.0
sample_entropy_m=3_r=50,0.0
lam_euclidean_length_2_rho_5,0.0
corm_euclidean_length_2_rho_5,0.0
det_euclidean_length_2_rho_25,0.0
sample_entropy_m=3_r=800,0.0
sample_entropy_m=4_r=50,0.0
lam_euclidean_length_2_rho_25,0.0
corm_euclidean_length_2_rho_25,0.0
sample_entropy_m=4_r=400,0.0
det_euclidean_length_2_rho_50,0.0
lyapunov_exponent_m_2_tau_1_T_1,0.0
corm_euclidean_length_2_rho_50,0.0
lyapunov_exponent_m_2_tau_1_T_4,0.0
lyapunov_exponent_m_2_tau_2_T_1,0.0
lyapunov_exponent_m_2_tau_2_T_2,0.0
det_euclidean_length_2_rho_250,0.0
lyapunov_exponent_m_3_tau_1_T_1,0.0
lyapunov_exponent_m_3_tau_1_T_2,0.0
lyapunov_exponent_m_3_tau_1_T_4,0.0
corm_euclidean_length_2_rho_250,0.0
det_euclidean_length_2_rho_500,0.0
lyapunov_exponent_m_3_tau_2_T_4,0.0
lam_euclidean_length_2_rho_500,0.0
lyapunov_exponent_m_4_tau_1_T_2,0.0
lyapunov_exponent_m_4_tau_1_T_4,0.0
corm_euclidean_length_2_rho_500,0.0
lyapunov_exponent_m_4_tau_2_T_2,0.0
lyapunov_exponent_m_4_tau_2_T_4,0.0
fractal_dim_m_2_tau_1,0.0
rec_metric_euclidean_length_3_rho_5,0.0
fractal_dim_m_3_tau_1,0.0
fractal_dim_m_3_tau_2,0.0
fractal_dim_m_4_tau_1,0.0
fractal_dim_m_4_tau_2,0.0
corr_dim_m_2_tau_1_r_50,0.0
corr_dim_m_2_tau_1_r_200,0.0
corr_dim_m_2_tau_1_r_400,0.0
corr_dim_m_2_tau_2_r_50,0.0
corr_dim_m_2_tau_2_r_200,0.0
corr_dim_m_2_tau_2_r_400,0.0
corr_dim_m_3_tau_1_r_50,0.0
corr_dim_m_3_tau_1_r_200,0.0
corr_dim_m_3_tau_1_r_400,0.0
corr_dim_m_3_tau_2_r_50,0.0
corr_dim_m_3_tau_2_r_200,0.0
corr_dim_m_3_tau_2_r_400,0.0
corr_dim_m_4_tau_1_r_50,0.0
corr_dim_m_4_tau_1_r_200,0.0
corr_dim_m_4_tau_1_r_400,0.0
corr_dim_m_4_tau_2_r_50,0.0
det_euclidean_length_3_rho_5,0.0
corr_dim_m_4_tau_2_r_400,0.0
lam_euclidean_length_3_rho_5,0.0
det_euclidean_length_1_rho_5,0.0
corm_euclidean_length_3_rho_5,0.0
corm_euclidean_length_1_rho_5,0.0
rec_metric_euclidean_length_3_rho_25,0.0
det_euclidean_length_1_rho_25,0.0
lam_euclidean_length_1_rho_25,0.0
corm_euclidean_length_1_rho_25,0.0
lam_euclidean_length_3_rho_25,0.0
det_euclidean_length_1_rho_50,0.0
corm_euclidean_length_3_rho_25,0.0
sac_length_AOI_aggregated_Pos_max,0.0
sac_length_AOI_aggregated_Pos_mean,0.0
sac_length_AOI_aggregated_Pos_std,0.0
lam_euclidean_length_1_rho_250,0.0
sac_length_AOI_aggregated_Pos_sum,0.0
sac_length_AOI_aggregated_Pos_count,0.0
det_euclidean_length_3_rho_50,0.0
sac_speed_AOI_aggregated_Pos_max,0.0
corm_euclidean_length_3_rho_50,0.0
rec_metric_euclidean_length_3_rho_250,0.0
det_euclidean_length_3_rho_250,0.0
lam_euclidean_length_3_rho_250,0.0
corm_euclidean_length_3_rho_250,0.0
sac_speed_AOI_aggregated_Pos_mean,0.0
det_euclidean_length_3_rho_500,0.0
lam_euclidean_length_3_rho_500,0.0
corm_euclidean_length_3_rho_500,0.0
sac_speed_AOI_aggregated_Pos_median,0.0
det_cityblock_length_1_rho_0.1,0.0
lam_cityblock_length_1_rho_0.1,0.0
corm_cityblock_length_1_rho_0.1,0.0
rec_metric_cityblock_length_2_rho_0.1,0.0
det_cityblock_length_2_rho_0.1,0.0
lam_cityblock_length_2_rho_0.1,0.0
corm_cityblock_length_2_rho_0.1,0.0
rec_metric_cityblock_length_3_rho_0.1,0.0
det_cityblock_length_3_rho_0.1,0.0
lam_cityblock_length_3_rho_0.1,0.0
corm_cityblock_length_3_rho_0.1,0.0
imf0_mean,0.0
sac_length_AOI_aggregated_Target_min,0.0
imf0_median,0.0
sac_length_AOI_aggregated_Target_max,0.0
sac_length_AOI_aggregated_Target_mean,0.0
sac_length_AOI_aggregated_Target_std,0.0
imf0_kurtosis,0.0
sac_length_AOI_aggregated_Target_count,0.0
sac_speed_AOI_aggregated_Target_min,0.0
sac_angle_between_min,0.0
sac_speed_AOI_aggregated_Target_max,0.0
sac_speed_AOI_aggregated_Target_median,0.0
sac_speed_AOI_aggregated_Target_std,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_min,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_max,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_median,0.0
sac_speed_min,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_std,0.0
sac_length_AOI_aggregated_Neg_mean,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_sum,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_count,0.0
sac_length_AOI_aggregated_Neg_sum,0.0
sac_length_AOI_aggregated_Neg_count,0.0
sac_speed_AOI_aggregated_Neg_min,0.0
sac_speed_AOI_aggregated_Neg_max,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_min,0.0
sac_speed_AOI_aggregated_Neg_median,0.0
sac_speed_AOI_aggregated_Neg_std,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_mean,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_median,0.0
sac_length_AOI_aggregated_None_mean,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_std,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_min,0.0
sac_length_AOI_aggregated_None_sum,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_max,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_mean,0.0
sac_speed_AOI_aggregated_None_max,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_median,0.0
sac_speed_AOI_aggregated_None_median,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_speed_median,0.0
