feature,importance
fractal_dim_m_4_tau_1,0.0
fractal_dim_m_4_tau_2,0.0
corr_dim_m_2_tau_1_r_50,0.0
corr_dim_m_2_tau_1_r_200,0.0
rec_metric_euclidean_length_2_rho_5,0.0
corr_dim_m_2_tau_2_r_50,0.0
det_euclidean_length_2_rho_5,0.0
corr_dim_m_2_tau_2_r_400,0.0
lam_euclidean_length_2_rho_5,0.0
corr_dim_m_3_tau_1_r_200,0.0
corr_dim_m_3_tau_1_r_400,0.0
corr_dim_m_3_tau_2_r_50,0.0
corm_euclidean_length_2_rho_5,0.0
corr_dim_m_3_tau_2_r_400,0.0
corr_dim_m_4_tau_1_r_50,0.0
corr_dim_m_4_tau_1_r_200,0.0
corr_dim_m_4_tau_1_r_400,0.0
sac_speed_mean,0.0
corr_dim_m_4_tau_2_r_200,0.0
corr_dim_m_4_tau_2_r_400,0.0
rec_metric_euclidean_length_1_rho_5,0.0
det_euclidean_length_1_rho_5,0.0
lam_euclidean_length_1_rho_5,0.0
det_euclidean_length_2_rho_25,0.0
lam_euclidean_length_2_rho_25,0.0
corm_euclidean_length_2_rho_25,0.0
lam_euclidean_length_1_rho_25,0.0
corm_euclidean_length_1_rho_25,0.0
rec_metric_euclidean_length_1_rho_50,0.0
rec_metric_euclidean_length_2_rho_50,0.0
lam_euclidean_length_1_rho_50,0.0
corm_euclidean_length_1_rho_50,0.0
rec_metric_euclidean_length_1_rho_250,0.0
det_euclidean_length_1_rho_250,0.0
lam_euclidean_length_1_rho_250,0.0
corm_euclidean_length_1_rho_250,0.0
det_euclidean_length_2_rho_50,0.0
det_euclidean_length_3_rho_50,0.0
lam_euclidean_length_3_rho_50,0.0
corm_euclidean_length_3_rho_50,0.0
rec_metric_euclidean_length_3_rho_250,0.0
det_euclidean_length_3_rho_250,0.0
fix_duration_AOI_FD_Neg3_count,0.0
corm_euclidean_length_3_rho_250,0.0
sac_length_kurtosis,0.0
det_euclidean_length_3_rho_500,0.0
lam_euclidean_length_3_rho_500,0.0
corm_euclidean_length_3_rho_500,0.0
rec_metric_cityblock_length_1_rho_0.1,0.0
det_cityblock_length_1_rho_0.1,0.0
lam_cityblock_length_1_rho_0.1,0.0
corm_cityblock_length_1_rho_0.1,0.0
rec_metric_cityblock_length_2_rho_0.1,0.0
det_cityblock_length_2_rho_0.1,0.0
lam_cityblock_length_2_rho_0.1,0.0
corm_cityblock_length_2_rho_0.1,0.0
rec_metric_cityblock_length_3_rho_0.1,0.0
det_cityblock_length_3_rho_0.1,0.0
lam_cityblock_length_3_rho_0.1,0.0
corm_cityblock_length_3_rho_0.1,0.0
imf0_mean,0.0
imf0_std,0.0
lam_euclidean_length_2_rho_50,0.0
corm_euclidean_length_2_rho_50,0.0
rec_metric_euclidean_length_2_rho_250,0.0
imf0_skew,0.0
imf0_kurtosis,0.0
imf0_entropy,0.0
det_euclidean_length_2_rho_250,0.0
sac_angle_between_min,0.0
sac_angle_between_max,0.0
corm_euclidean_length_2_rho_250,0.0
det_euclidean_length_2_rho_500,0.0
sac_angle_between_std,0.0
sac_angle_between_kurtosis,0.0
lam_euclidean_length_2_rho_500,0.0
corm_euclidean_length_2_rho_500,0.0
rec_metric_euclidean_length_3_rho_5,0.0
det_euclidean_length_3_rho_5,0.0
lam_euclidean_length_3_rho_5,0.0
sac_length_AOI_aggregated_Neg_std,0.0
corm_euclidean_length_3_rho_5,0.0
sac_length_AOI_aggregated_Neg_count,0.0
sac_speed_AOI_aggregated_Neg_min,0.0
sac_speed_AOI_aggregated_Neg_max,0.0
rec_metric_euclidean_length_3_rho_25,0.0
det_euclidean_length_3_rho_25,0.0
lam_euclidean_length_3_rho_25,0.0
corm_euclidean_length_3_rho_25,0.0
sac_length_skew,0.0
sac_length_AOI_aggregated_None_mean,0.0
sac_length_AOI_aggregated_None_median,0.0
sac_length_AOI_aggregated_Pos_max,0.0
sac_length_AOI_aggregated_Pos_mean,0.0
sac_length_AOI_aggregated_Pos_std,0.0
sac_length_AOI_aggregated_Pos_count,0.0
sac_speed_AOI_aggregated_None_max,0.0
sac_speed_AOI_aggregated_None_mean,0.0
sac_speed_AOI_aggregated_None_median,0.0
sac_speed_AOI_aggregated_None_std,0.0
lyapunov_exponent_m_3_tau_1_T_1,0.0
